"area_swept_ha_der","date_dim$year","date_yyyymmdd","depth_hi_prec_m","door_width_m_der","fluorescence_at_surface_mg_per_m3_der","invertebrate_weight_kg","latitude_dd","leg","longitude_dd","net_height_m_der","net_width_m_der","nonspecific_organics_weight_kg","o2_at_gear_ml_per_l_der","pass","performance","project","salinity_at_gear_psu_der","sampling_end_hhmmss","sampling_start_hhmmss","target_station_design_dim$stn_invalid_for_trawl_date_whid","temperature_at_gear_c_der","temperature_at_surface_c_der","trawl_id","turbidity_ntu_der","vertebrate_weight_kg","vessel"
"1.537612194096","2010","20100824","150.8171","37.8100","","6.030","47.17333333","1","-124.85305556","5.1494","12.4179","","1.6908","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8980","123406","121802","0","6.7427","","201003008016","","188.830","Excalibur"
"1.332566090856","2010","20100824","196.0410","35.5500","","11.520","47.55361111","1","-124.99638889","5.7239","12.1667","","1.5597","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9646","162811","161216","0","6.3851","","201003008017","","287.130","Excalibur"
"1.514341829805","2010","20100824","111.6413","44.7600","","13.950","47.73805556","1","-124.91694444","4.8273","13.7955","","1.9410","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8002","200317","194557","0","6.8731","","201003008019","","255.940","Excalibur"
"1.531516535454","2010","20100825","60.2480","35.3600","","1.180","47.86472222","1","-124.77222222","5.6770","11.7818","","2.8005","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.6103","065442","063722","0","7.1605","","201003008020","","75.990","Excalibur"
"","2011","20110618","1134.4260","","","","39.97361111","3","-124.68583333","","","","","1","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","","","0","","","201103017091","","","Noahs Ark"
"1.661840606457","2011","20110710","80.0961","","","34.610","33.95694444","5","-119.93083333","5.3950","12.0933","","2.7139","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8019","163715","161916","0","10.8770","","201103017157","","437.720","Noahs Ark"
"1.933469813484","2010","20100605","140.9026","42.8700","","48.377","45.80305556","2","-124.28416667","4.5968","13.7604","13.847","1.7166","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8238","185252","183434","0","7.5257","","201003017047","","226.917","Noahs Ark"
"1.742794242681","2010","20100606","65.0707","38.5700","","9.460","45.24000000","2","-124.05083333","3.6375","13.3773","","3.9718","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.0835","060601","054825","0","8.5659","","201003017048","","90.260","Noahs Ark"
"1.611571687384","2010","20100617","69.1251","36.6400","","29.390","42.95277778","3","-124.56000000","5.5880","12.2264","","1.5129","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0023","100114","094256","0","6.7330","","201003017069","","13.250","Noahs Ark"
"1.939375705960","2010","20100617","159.0067","47.3300","","20.700","42.94694444","3","-124.76638889","4.7645","14.5180","","1.7694","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9912","114512","112548","0","6.6476","","201003017070","","402.430","Noahs Ark"
"1.911936497015","2010","20100617","95.8016","43.2200","","55.470","42.52416667","3","-124.60083333","4.8456","13.7755","","1.7251","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9979","151152","145416","0","6.5769","","201003017071","","49.100","Noahs Ark"
"1.827877546183","2010","20100618","158.9511","45.0200","","34.170","42.28416667","3","-124.57583333","4.9500","14.1049","","1.6463","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0025","060232","054408","0","6.4403","","201003017072","","117.290","Noahs Ark"
"1.709514293576","2010","20100618","881.0367","52.9000","","12.670","42.25666667","3","-124.88111111","2.7286","13.9957","","0.3114","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.3958","091639","085827","0","3.8325","","201003017073","","228.840","Noahs Ark"
"2.012746875000","2010","20100904","424.7161","","","25.928","44.70333333","2","-124.80138889","4.2532","15.1548","20.223","0.8685","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0838","130822","124945","0","5.6876","","201003018045","","52.050","Raven"
"1.465534761996","2010","20100924","497.0104","","","28.886","37.43805556","3","-123.01250000","4.9194","14.2734","1.884","0.5412","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2074","072000","070359","0","6.1165","","201003018121","","242.310","Raven"
"1.453691987976","2010","20100925","76.7932","","","789.530","37.29611111","3","-122.53388889","5.4173","12.4764","","1.6410","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8572","071444","065659","0","9.7611","","201003018124","","79.955","Raven"
"1.577399200102","2010","20100929","386.7912","","","11.537","36.57861111","4","-122.01555556","5.1092","13.7842","1.744","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","112244","110653","0","","","201003018127","","306.470","Raven"
"2.982313666000","2011","20110820","1107.4723","","","15.090","44.89027778","1","-125.04194444","5.6727","13.9000","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","083426","080528","0","3.4598","","201103018001","","397.930","Raven"
"1.347200611212","2011","20110821","423.9771","42.1100","","44.270","44.85500000","1","-124.76194444","5.1624","13.0294","","0.9388","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0559","071616","065959","0","5.9660","","201103018003","","64.540","Raven"
"1.661264909044","2011","20110821","439.6420","45.3100","","80.849","44.96583333","1","-124.55277778","5.4500","13.4654","28.133","0.8359","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0612","100042","094139","0","5.9131","","201103018004","","226.440","Raven"
"1.064798358000","2011","20110629","1020.0574","","","18.980","36.94000000","4","-122.57361111","5.1401","11.3524","","0.3825","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4470","165452","163732","0","4.1169","","201103017121","","206.310","Noahs Ark"
"1.651358228260","2011","20110821","545.4784","","","34.550","45.16555556","1","-124.67833333","5.0153","14.0132","","0.5738","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1315","124230","122524","0","5.2037","","201103018005","","155.570","Raven"
"1.769448708433","2011","20110821","621.5360","","","21.277","45.19888889","1","-124.78388889","4.8695","14.0977","","0.4230","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1864","144144","142258","0","4.7369","","201103018006","","95.420","Raven"
"1.576087084131","2011","20110821","478.0771","","","29.441","45.46861111","1","-124.57222222","5.1952","13.2573","","0.8311","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0638","184240","182533","0","5.6784","","201103018007","","120.450","Raven"
"1.336691136216","2011","20110822","73.6790","","","92.760","45.85805556","1","-124.06361111","5.3915","11.9244","","1.0203","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8638","064853","063222","0","7.2236","","201103018008","","62.330","Raven"
"1.783119042432","2011","20110822","142.3089","","","59.087","45.85888889","1","-124.30166667","5.1311","13.8287","","1.2912","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9316","092445","090752","0","6.8472","","201103018009","","158.500","Raven"
"1.636536004248","2011","20110822","204.2911","","","51.937","45.88361111","1","-124.66916667","5.2071","13.6369","88.713","1.3477","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9412","123146","121441","0","6.9104","","201103018010","","323.830","Raven"
"1.639911942578","2011","20110822","330.8282","","","51.990","45.92444444","1","-124.73055556","5.1619","13.8047","","1.3271","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9952","151807","150119","0","6.3662","","201103018011","","279.220","Raven"
"2.749383145892","2011","20110823","1028.3917","47.1700","","31.722","46.67750000","1","-125.17361111","4.9882","13.9291","","0.4091","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.3727","080219","073639","0","3.5271","","201103018012","","157.460","Raven"
"1.828710995319","2011","20110630","104.1153","45.1400","","139.950","37.02416667","4","-122.38000000","5.0794","13.6461","","1.7963","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0046","061637","055726","0","8.9514","","201103017122","","36.290","Noahs Ark"
"2.076460462108","2011","20110630","71.2682","42.0100","","84.240","36.90361111","4","-122.10638889","5.2004","13.1756","","2.0103","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9144","083719","081738","0","9.3084","","201103017123","","43.910","Noahs Ark"
"1.891875477420","2011","20110630","92.8741","43.0300","","86.750","36.74277778","4","-121.90305556","5.2043","13.2684","","1.6321","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0033","105746","103858","0","8.9458","","201103017124","","92.980","Noahs Ark"
"2.150116137496","2011","20110630","334.2872","43.5600","","86.151","36.34555556","4","-122.06472222","5.0906","13.4891","","0.7929","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2116","145254","143315","0","7.6754","","201103017125","","491.530","Noahs Ark"
"2.738983238372","2011","20110630","1073.9726","49.0400","","54.131","36.07777778","4","-121.89611111","5.1240","14.1767","","0.4691","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4703","181016","174020","0","3.9398","","201103017126","","205.504","Noahs Ark"
"2.797920519325","2011","20110701","1028.3737","47.3300","","68.265","35.88333333","4","-121.80833333","5.3478","13.9571","0.619","0.3752","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4477","074032","071249","0","4.2088","","201103017127","","178.650","Noahs Ark"
"1.345763562876","2011","20110827","156.7994","39.1900","","10.060","46.40805556","1","-124.54277778","5.5400","12.5742","","1.3380","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8994","141938","140409","0","6.9736","","201103018037","","217.910","Raven"
"1.404228322050","2011","20110827","62.1497","37.7100","","32.810","46.41611111","1","-124.26861111","5.7494","12.1269","","1.6537","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8252","164400","162707","0","7.3743","","201103018038","","169.490","Raven"
"1.589401564479","2011","20110828","415.6579","46.1500","","50.564","45.59944444","1","-124.71500000","5.0878","13.7331","0.394","0.9557","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0353","070003","064259","0","6.0276","","201103018039","","182.150","Raven"
"1.436525355375","2011","20110828","374.4520","41.2100","","29.530","45.66805556","1","-124.74638889","5.6107","13.6125","","1.1037","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0227","094829","093238","0","6.1327","","201103018040","","127.550","Raven"
"1.175600546400","2011","20110828","1023.4472","38.7000","","46.550","45.66388889","1","-124.86555556","4.9274","14.0444","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","122413","121132","0","3.5391","","201103018041","","137.220","Raven"
"1.413929213968","2011","20110829","469.2163","42.2500","","13.960","45.27750000","1","-124.60916667","5.3964","13.2124","","0.6568","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1168","070838","065245","0","5.5755","","201103018042","","79.300","Raven"
"0.007048946160","2011","20110704","322.0517","","","100.200","34.36916667","4","-120.54444444","5.5521","12.6960","","0.6612","1","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","34.2391","145901","143901","0","8.1681","","201103017146","","17.550","Noahs Ark"
"1.689553572384","2011","20110705","69.3041","39.8700","","29.130","34.72194444","4","-120.72861111","5.5313","12.6292","","2.7610","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.7140","113855","112004","0","10.3783","","201103017149","","64.090","Noahs Ark"
"1.974342037436","2011","20110705","85.5565","44.0400","","29.380","34.76000000","4","-120.75583333","4.8816","13.7447","","2.8796","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.6594","124814","122846","0","10.3729","","201103017150","","99.690","Noahs Ark"
"1.880600896267","2011","20110705","185.3045","46.9900","","47.500","34.82888889","4","-120.86083333","4.7845","14.0977","","1.3604","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1269","142103","140225","0","9.2056","","201103017151","","89.160","Noahs Ark"
"1.971200107800","2011","20110706","523.9982","44.1500","","477.209","35.21805556","4","-121.15166667","4.5723","13.8488","","0.4716","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2353","081127","075302","0","6.2518","","201103017152","","161.545","Noahs Ark"
"1.949878733660","2011","20110706","666.8049","43.7100","","68.882","35.25416667","4","-121.32277778","4.9814","13.7995","","0.2440","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.3300","103232","101452","0","5.7124","","201103017153","","126.800","Noahs Ark"
"1.274654144595","2011","20110904","85.5036","","","37.540","44.27916667","2","-124.35777778","5.6691","11.6597","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","142441","140755","0","7.6036","","201103018056","","50.720","Raven"
"1.324515800878","2011","20110904","108.8146","","","60.710","44.22055556","2","-124.60027778","5.5056","12.3127","","1.1579","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8663","163313","161711","0","7.4741","","201103018057","","110.650","Raven"
"1.356303666629","2011","20110904","115.2334","","","3.940","44.15777778","2","-124.70055556","5.7389","12.2767","","1.8259","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8858","181351","175754","0","7.6495","","201103018058","","135.560","Raven"
"","2011","20110714","196.8733","","","48.320","33.28944444","5","-118.24055556","","","","1.7849","1","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","33.8220","133007","132203","0","","","201103017174","","72.730","Noahs Ark"
"1.674759825904","2010","20100908","112.1589","","","57.120","43.75083333","2","-124.37222222","4.8510","13.4536","","1.2372","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9313","070856","065056","0","7.4746","","201003018064","","201.970","Raven"
